toucher,passer,receiver,shooter,goalie,assister,blocker,shooterId,assisterId,blockerId,receiverId,passerId,toucherId,goalieId,gameId,espnEventId,optaMatchId,eventGuid,gameEventIndex,sequenceId,phaseId,sequenceEventNum,possessionSeqNum,possessionNumInPeriod,playType,Period,gameClock,sequenceSeconds,possessionSeconds,eventTeamAbbrevName,teamId,teamImageId,teamFullName,Team,teamAbbrevName,teamShortName,newestTeamColor,optaTeamId,Date,homeTeam,awayTeam,homeCurrentScore,awayCurrentScore,teamAbbrevName,Team,teamId,teamImageId,opponent,opponentId,opponentTeamImageId,opponentCurrentScore,teamCurrentScore,homeFinalScore,awayFinalScore,teamFinalScore,opponentFinalScore,numberOfPeriods,periodLength,gameDate,Result,scoreAtTime,xG,xA,ShotDist,reportId,PsDist,PsDirection,PsCompleted,Chance,xGOT,ShotPlayStyle,BodyPart,Pressure,PlyrsBtwn
Raphinha,Raphinha,Ansu Fati,,,,,,,,308krssmz6irpfntht1ka78tm,2wl6h1rlrfnn2mr65vuo3t815,2wl6h1rlrfnn2mr65vuo3t815,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:837,837,106,207,1,72,72,Pass,1,2233,39,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.00,0.0002,0.0,null-223,10.3,Backward,Yes,No,0.00,,Other,None,
Ansu Fati,Ansu Fati,Raphinha,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,308krssmz6irpfntht1ka78tm,308krssmz6irpfntht1ka78tm,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:838,838,106,208,2,72,72,Pass,1,2234,39,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.00,0.0005,0.0,null-223,5.2,Forward,Yes,No,0.00,,Other,None,
Raphinha,Raphinha,Alejandro Balde,,,,,,,,bzgh5psb1janz9y3btpswngbu,2wl6h1rlrfnn2mr65vuo3t815,2wl6h1rlrfnn2mr65vuo3t815,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:839,839,106,208,3,72,72,Pass,1,2236,39,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.00,0.0003,0.0,null-223,12.1,Backward,Yes,No,0.00,,Other,None,
Alejandro Balde,Alejandro Balde,Pedri,,,,,,,,4ftlhtels58lyzfluwofzwxuy,bzgh5psb1janz9y3btpswngbu,bzgh5psb1janz9y3btpswngbu,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:840,840,106,208,4,72,72,Pass,1,2240,39,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.00,0.0004,0.0,null-223,8.7,Backward,Yes,No,0.00,,Other,None,
Pedri,Pedri,Iñigo Martínez,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,4ftlhtels58lyzfluwofzwxuy,4ftlhtels58lyzfluwofzwxuy,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:841,841,106,209,5,72,72,Pass,1,2243,39,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.00,0.0002,0.0,null-223,7.3,Backward,Yes,No,0.00,,Other,None,
Iñigo Martínez,Iñigo Martínez,Pedri,,,,,,,,4ftlhtels58lyzfluwofzwxuy,cd5napttmwk5o9gxw3cbb4ted,cd5napttmwk5o9gxw3cbb4ted,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:842,842,106,209,6,72,72,Pass,1,2244,39,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.00,0.0003,0.0,null-223,13.0,Forward,Yes,No,0.00,,Other,None,
Pedri,Pedri,Raphinha,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,4ftlhtels58lyzfluwofzwxuy,4ftlhtels58lyzfluwofzwxuy,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:843,843,106,209,7,72,72,Pass,1,2247,39,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.00,0.0009,0.0,null-223,8.9,Square,Yes,No,0.00,,Other,None,
Raphinha,Raphinha,Marc Casadó,,,,,,,,3hht0os2uzu234yq550i3fbe2,2wl6h1rlrfnn2mr65vuo3t815,2wl6h1rlrfnn2mr65vuo3t815,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:844,844,106,209,8,72,72,Pass,1,2248,39,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.00,0.0008,0.0,null-223,11.0,Square,Yes,No,0.00,,Other,None,
Marc Casadó,Marc Casadó,Pau Cubarsí,,,,,,,,bkwxem45cf48k14euwqe7rs44,3hht0os2uzu234yq550i3fbe2,3hht0os2uzu234yq550i3fbe2,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:845,845,106,209,9,72,72,Pass,1,2250,39,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.00,0.0006,0.0,null-223,14.7,Square,Yes,No,0.00,,Other,None,
Pau Cubarsí,Pau Cubarsí,J. Koundé,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,bkwxem45cf48k14euwqe7rs44,bkwxem45cf48k14euwqe7rs44,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:846,846,106,209,10,72,72,Pass,1,2252,39,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.00,0.0005,0.0,null-223,21.9,Square,Yes,No,0.00,,Other,None,
J. Koundé,J. Koundé,Pau Cubarsí,,,,,,,,bkwxem45cf48k14euwqe7rs44,cscn06kwqfzo09h0dc5ybt1pl,cscn06kwqfzo09h0dc5ybt1pl,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:847,847,106,209,11,72,72,Pass,1,2255,39,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.00,0.0002,0.0,null-223,20.6,Backward,Yes,No,0.00,,Other,None,
Pau Cubarsí,Pau Cubarsí,Iñigo Martínez,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,bkwxem45cf48k14euwqe7rs44,bkwxem45cf48k14euwqe7rs44,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:848,848,106,209,12,72,72,Pass,1,2258,39,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.00,0.0001,0.0,null-223,27.8,Square,Yes,No,0.00,,Other,None,
Iñigo Martínez,Iñigo Martínez,Alejandro Balde,,,,,,,,bzgh5psb1janz9y3btpswngbu,cd5napttmwk5o9gxw3cbb4ted,cd5napttmwk5o9gxw3cbb4ted,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:849,849,106,210,13,72,72,Pass,1,2265,39,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.00,0.0007,0.0,null-223,14.8,Square,Yes,No,0.00,,Other,None,
Alejandro Balde,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:851,851,106,210,14,72,72,TakeOn,1,2269,39,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
Alejandro Balde,Alejandro Balde,,,Ø. Nyland,,,,,,,bzgh5psb1janz9y3btpswngbu,bzgh5psb1janz9y3btpswngbu,cfc7fqq748bz3nklfam2a2fp,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:852,852,106,210,15,72,72,Pass,1,2272,39,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.00,0.0000,0.0,null-223,2.5,Square,No,No,0.00,,Left foot,None,
L. Agoumé,,,,,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:853,853,,210,,,,Clearance,1,2272,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-10-20,Barcelona,Sevilla,2,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,2,0,5,1,1,5,2,45,2024-10-20 19:00:00,L 1-5,0-2,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
Pedri,Pedri,,,Ø. Nyland,,,,,,,4ftlhtels58lyzfluwofzwxuy,4ftlhtels58lyzfluwofzwxuy,cfc7fqq748bz3nklfam2a2fp,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:857,857,107,211,1,72,72,Pass,1,2307,0,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.00,0.0000,0.0,null-223,27.5,Square,No,No,0.00,,Right foot,None,
Ø. Nyland,,,,,,,,,,,,cfc7fqq748bz3nklfam2a2fp,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:858,858,,211,,,,Punch,1,2309,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-10-20,Barcelona,Sevilla,2,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,2,0,5,1,1,5,2,45,2024-10-20 19:00:00,L 1-5,0-2,0.00,0.0000,0.0,null-223,0.0,Forward,No,No,0.00,,Other,None,
Raphinha,,,Raphinha,Ø. Nyland,,,2wl6h1rlrfnn2mr65vuo3t815,,,,,2wl6h1rlrfnn2mr65vuo3t815,cfc7fqq748bz3nklfam2a2fp,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:860,860,108,212,1,72,72,Miss,1,2311,0,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.03,0.0000,20.4,null-223,0.0,Square,Yes,Yes,0.00,Corner,Left foot,Moderate,3+
R. Lewandowski,,,R. Lewandowski,Ø. Nyland,Raphinha,,afxjicw89683nlpms9yy5x51x,2wl6h1rlrfnn2mr65vuo3t815,,,,afxjicw89683nlpms9yy5x51x,cfc7fqq748bz3nklfam2a2fp,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:862,862,109,212,1,72,72,Goal,1,2312,0,79,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,2,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,2,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,2-0,0.57,0.0000,8.6,null-223,0.0,Square,Yes,No,0.97,Corner,Right foot,Low,1
Peque Fernández,Peque Fernández,Marcão,,,,,,,,1ghrcpi1cl0koh36puwblbfmd,42laa1qwbzlcruyrmlg5o1fu2,42laa1qwbzlcruyrmlg5o1fu2,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:865,865,110,213,1,73,73,Pass,1,2375,5,5,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-10-20,Barcelona,Sevilla,3,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,3,0,5,1,1,5,2,45,2024-10-20 19:00:00,L 1-5,0-3,0.00,0.0000,0.0,null-223,25.8,Backward,Yes,No,0.00,,Other,None,
Marcão,Marcão,C. Ejuke,,,,,,,,6ufkq71qh9wrfyaez5yi94e09,1ghrcpi1cl0koh36puwblbfmd,1ghrcpi1cl0koh36puwblbfmd,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:866,866,110,214,2,73,73,Pass,1,2378,5,5,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-10-20,Barcelona,Sevilla,3,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,3,0,5,1,1,5,2,45,2024-10-20 19:00:00,L 1-5,0-3,0.00,0.0000,0.0,null-223,16.9,Square,Yes,No,0.00,,Other,None,
C. Ejuke,,,,,,,,,,,,6ufkq71qh9wrfyaez5yi94e09,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:867,867,110,214,3,73,73,BallTouch,1,2380,5,5,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-10-20,Barcelona,Sevilla,3,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,3,0,5,1,1,5,2,45,2024-10-20 19:00:00,L 1-5,0-3,0.00,0.0000,0.0,null-223,0.0,Square,No,No,0.00,,Other,None,
J. Koundé,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:871,871,111,215,1,74,74,TakeOn,1,2381,6,6,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,3,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,3,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,3-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
J. Koundé,J. Koundé,R. Lewandowski,,,,,,,,afxjicw89683nlpms9yy5x51x,cscn06kwqfzo09h0dc5ybt1pl,cscn06kwqfzo09h0dc5ybt1pl,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:873,873,111,216,3,74,74,Pass,1,2383,6,6,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,3,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,3,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,3-0,0.00,0.0012,0.0,null-223,15.3,Square,Yes,No,0.00,,Other,None,
R. Lewandowski,R. Lewandowski,Lamine Yamal,,,,,,,,abr79wsl0folgkyvl821ggs2c,afxjicw89683nlpms9yy5x51x,afxjicw89683nlpms9yy5x51x,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:874,874,111,216,4,74,74,Pass,1,2385,6,6,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,3,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,3,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,3-0,0.00,0.0016,0.0,null-223,5.9,Forward,Yes,No,0.00,,Other,None,
Lamine Yamal,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:875,875,111,216,5,74,74,OffsidePass,1,2387,6,6,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,3,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,3,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,3-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
Ø. Nyland,Ø. Nyland,,,,,,,,,,cfc7fqq748bz3nklfam2a2fp,cfc7fqq748bz3nklfam2a2fp,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:879,879,112,217,1,75,75,Pass,1,2423,0,0,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-10-20,Barcelona,Sevilla,3,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,3,0,5,1,1,5,2,45,2024-10-20 19:00:00,L 1-5,0-3,0.00,0.0000,0.0,null-223,58.1,Forward,No,No,0.00,,Other,None,
Alejandro Balde,Alejandro Balde,Marc Casadó,,,,,,,,3hht0os2uzu234yq550i3fbe2,bzgh5psb1janz9y3btpswngbu,bzgh5psb1janz9y3btpswngbu,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:882,882,113,218,1,76,76,Pass,1,2426,6,25,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,3,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,3,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,3-0,0.00,0.0000,0.0,null-223,9.5,Forward,Yes,No,0.00,,Other,None,
Marc Casadó,Marc Casadó,Ansu Fati,,,,,,,,308krssmz6irpfntht1ka78tm,3hht0os2uzu234yq550i3fbe2,3hht0os2uzu234yq550i3fbe2,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:884,884,113,219,3,76,76,Pass,1,2430,6,25,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,3,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,3,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,3-0,0.00,0.0001,0.0,null-223,21.3,Forward,Yes,No,0.00,,Other,None,
Ansu Fati,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:885,885,113,219,4,76,76,TakeOn,1,2432,6,25,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,3,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,3,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,3-0,0.00,0.0000,0.0,null-223,0.0,Square,No,No,0.00,,Other,None,
Ansu Fati,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:886,886,113,219,5,76,76,FreeKick,1,2432,6,25,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,3,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,3,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,3-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
Ansu Fati,Ansu Fati,Marc Casadó,,,,,,,,3hht0os2uzu234yq550i3fbe2,308krssmz6irpfntht1ka78tm,308krssmz6irpfntht1ka78tm,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:889,889,114,220,1,76,76,Pass,1,2439,12,25,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,3,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,3,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,3-0,0.00,0.0001,0.0,null-223,8.5,Backward,Yes,No,0.00,,Other,None,
Marc Casadó,Marc Casadó,Ansu Fati,,,,,,,,308krssmz6irpfntht1ka78tm,3hht0os2uzu234yq550i3fbe2,3hht0os2uzu234yq550i3fbe2,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:890,890,114,220,2,76,76,Pass,1,2440,12,25,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,3,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,3,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,3-0,0.00,0.0001,0.0,null-223,4.9,Forward,Yes,No,0.00,,Other,None,
Ansu Fati,Ansu Fati,Iñigo Martínez,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,308krssmz6irpfntht1ka78tm,308krssmz6irpfntht1ka78tm,,6fxech6nwatkx9ve4yusp3uhg,6fxech6nwatkx9ve4yusp3uhg,2445100,6fxech6nwatkx9ve4yusp3uhg:891,891,114,221,3,76,76,Pass,1,2442,12,25,BAR,,,Barcelona,Barcelona,BAR,Barcelona,#003399,178,2024-10-20,Barcelona,Sevilla,3,0,BAR,BAR,agh9ifb2mw3ivjusgedj7c3fe,178,SEV,10eyb18v5puw4ez03ocaug09m,179,0,3,5,1,5,1,2,45,2024-10-20 19:00:00,W 5-1,3-0,0.00,0.0000,0.0,null-223,18.9,Backward,Yes,No,0.00,,Other,None,
