toucher,passer,receiver,shooter,goalie,assister,blocker,shooterId,assisterId,blockerId,receiverId,passerId,toucherId,goalieId,gameId,espnEventId,optaMatchId,eventGuid,gameEventIndex,sequenceId,phaseId,sequenceEventNum,possessionSeqNum,possessionNumInPeriod,playType,Period,gameClock,sequenceSeconds,possessionSeconds,eventTeamAbbrevName,teamId,teamImageId,teamFullName,Team,teamAbbrevName,teamShortName,newestTeamColor,optaTeamId,Date,homeTeam,awayTeam,homeCurrentScore,awayCurrentScore,teamAbbrevName,Team,teamId,teamImageId,opponent,opponentId,opponentTeamImageId,opponentCurrentScore,teamCurrentScore,homeFinalScore,awayFinalScore,teamFinalScore,opponentFinalScore,numberOfPeriods,periodLength,gameDate,Result,scoreAtTime,xG,xA,ShotDist,reportId,PsDist,PsDirection,PsCompleted,Chance,xGOT,ShotPlayStyle,BodyPart,Pressure,PlyrsBtwn
A. Tchouaméni,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1062,1062,,269,,,,FreeKick,2,2720,,,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
A. Güler,A. Güler,,,,,,,,,,39gif4xfy8xddarasbsad56ok,39gif4xfy8xddarasbsad56ok,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1069,1069,125,270,1,85,4,Pass,2,2871,0,15,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0000,0.0,null-223,22.9,Forward,No,No,0.00,,Other,None,
Kike Salas,,,,,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1070,1070,,270,,,,BallTouch,2,2872,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-05-18,Sevilla,Real Madrid,0,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,0,0,0,2,0,2,2,45,2025-05-18 17:00:00,L 0-2,0-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
Endrick,Endrick,F. Valverde,,,,,,,,1i9wi65k2foqwudeqiyih87hl,14qv8npo5alwnb5dud8x82ln8,14qv8npo5alwnb5dud8x82ln8,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1074,1074,126,271,1,85,4,Pass,2,2878,8,15,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0001,0.0,null-223,12.4,Backward,Yes,No,0.00,,Other,None,
F. Valverde,F. Valverde,L. Modric,,,,,,,,diod1hv5hv7v7z7mfleev1txx,1i9wi65k2foqwudeqiyih87hl,1i9wi65k2foqwudeqiyih87hl,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1075,1075,126,272,2,85,4,Pass,2,2880,8,15,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0011,0.0,null-223,22.6,Square,Yes,No,0.00,,Other,None,
L. Modric,L. Modric,A. Güler,,,,,,,,39gif4xfy8xddarasbsad56ok,diod1hv5hv7v7z7mfleev1txx,diod1hv5hv7v7z7mfleev1txx,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1076,1076,126,272,3,85,4,Pass,2,2884,8,15,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0025,0.0,null-223,11.0,Square,Yes,No,0.00,,Other,None,
A. Güler,A. Güler,,,,,,,,,,39gif4xfy8xddarasbsad56ok,39gif4xfy8xddarasbsad56ok,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1077,1077,126,272,4,85,4,Pass,2,2886,8,15,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0000,0.0,null-223,6.8,Forward,No,No,0.00,,Other,None,
José Ángel Carmona,José Ángel Carmona,,,,,,,,,,6jq376l673aizjxxhhos2j52i,6jq376l673aizjxxhhos2j52i,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1081,1081,127,273,2,86,5,Pass,2,2887,0,6,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-05-18,Sevilla,Real Madrid,0,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,0,0,0,2,0,2,2,45,2025-05-18 17:00:00,L 0-2,0-0,0.00,0.0000,0.0,null-223,2.0,Forward,No,No,0.00,,Other,None,
A. Güler,,,,,,,,,,,,39gif4xfy8xddarasbsad56ok,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1082,1082,,273,,,,BallTouch,2,2888,,,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
D. Sow,D. Sow,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,7cdiijsvnfc7tafy0zkf4uz9,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1084,1084,128,273,1,86,5,Pass,2,2893,0,6,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-05-18,Sevilla,Real Madrid,0,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,0,0,0,2,0,2,2,45,2025-05-18 17:00:00,L 0-2,0-0,0.00,0.0000,0.0,null-223,21.7,Forward,No,No,0.00,,Other,None,
Jesús Vallejo,,,,,,,,,,,,eihwzqtt27l2l8iu990h68edx,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1087,1087,129,274,1,87,6,Interception,2,2894,31,31,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
Endrick,Endrick,L. Modric,,,,,,,,diod1hv5hv7v7z7mfleev1txx,14qv8npo5alwnb5dud8x82ln8,14qv8npo5alwnb5dud8x82ln8,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1089,1089,129,275,3,87,6,Pass,2,2898,31,31,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0001,0.0,null-223,11.3,Forward,Yes,No,0.00,,Other,None,
L. Modric,L. Modric,Endrick,,,,,,,,14qv8npo5alwnb5dud8x82ln8,diod1hv5hv7v7z7mfleev1txx,diod1hv5hv7v7z7mfleev1txx,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1090,1090,129,275,4,87,6,Pass,2,2899,31,31,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0002,0.0,null-223,5.4,Square,Yes,No,0.00,,Other,None,
Endrick,Endrick,L. Modric,,,,,,,,diod1hv5hv7v7z7mfleev1txx,14qv8npo5alwnb5dud8x82ln8,14qv8npo5alwnb5dud8x82ln8,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1091,1091,129,275,5,87,6,Pass,2,2902,31,31,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0002,0.0,null-223,5.7,Square,Yes,No,0.00,,Other,None,
L. Modric,L. Modric,Endrick,,,,,,,,14qv8npo5alwnb5dud8x82ln8,diod1hv5hv7v7z7mfleev1txx,diod1hv5hv7v7z7mfleev1txx,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1092,1092,129,275,6,87,6,Pass,2,2906,31,31,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0004,0.0,null-223,13.0,Square,Yes,No,0.00,,Other,None,
Endrick,Endrick,L. Modric,,,,,,,,diod1hv5hv7v7z7mfleev1txx,14qv8npo5alwnb5dud8x82ln8,14qv8npo5alwnb5dud8x82ln8,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1093,1093,129,276,7,87,6,Pass,2,2910,31,31,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0011,0.0,null-223,6.4,Square,Yes,No,0.00,,Other,None,
L. Modric,L. Modric,A. Güler,,,,,,,,39gif4xfy8xddarasbsad56ok,diod1hv5hv7v7z7mfleev1txx,diod1hv5hv7v7z7mfleev1txx,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1094,1094,129,276,8,87,6,Pass,2,2911,31,31,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0008,0.0,null-223,16.5,Square,Yes,No,0.00,,Other,None,
A. Güler,A. Güler,L. Modric,,,,,,,,diod1hv5hv7v7z7mfleev1txx,39gif4xfy8xddarasbsad56ok,39gif4xfy8xddarasbsad56ok,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1095,1095,129,276,9,87,6,Pass,2,2915,31,31,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0021,0.0,null-223,11.8,Square,Yes,No,0.00,,Other,None,
L. Modric,L. Modric,Endrick,,,,,,,,14qv8npo5alwnb5dud8x82ln8,diod1hv5hv7v7z7mfleev1txx,diod1hv5hv7v7z7mfleev1txx,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1096,1096,129,276,10,87,6,Pass,2,2919,31,31,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0016,0.0,null-223,8.5,Square,Yes,No,0.00,,Other,None,
Endrick,Endrick,J. Bellingham,,,,,,,,e83ula4wockmc2xid7185kcq2,14qv8npo5alwnb5dud8x82ln8,14qv8npo5alwnb5dud8x82ln8,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1097,1097,129,277,11,87,6,Pass,2,2925,31,31,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0789,0.0,null-223,10.9,Square,Yes,Yes,0.00,,Other,None,
J. Bellingham,,,J. Bellingham,Ø. Nyland,,,e83ula4wockmc2xid7185kcq2,14qv8npo5alwnb5dud8x82ln8,,,,e83ula4wockmc2xid7185kcq2,cfc7fqq748bz3nklfam2a2fp,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1098,1098,129,277,12,87,6,AttemptSaved,2,2925,31,31,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.15,0.0000,10.4,null-223,0.0,Square,Yes,No,0.19,Open play,Right foot,Moderate,2
Ø. Nyland,,,,,,,,,,,,cfc7fqq748bz3nklfam2a2fp,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1101,1101,130,277,1,88,7,Save,2,2926,25,25,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-05-18,Sevilla,Real Madrid,0,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,0,0,0,2,0,2,2,45,2025-05-18 17:00:00,L 0-2,0-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
Ø. Nyland,Ø. Nyland,,,,,,,,,,cfc7fqq748bz3nklfam2a2fp,cfc7fqq748bz3nklfam2a2fp,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1103,1103,130,279,3,88,7,Pass,2,2951,25,25,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-05-18,Sevilla,Real Madrid,0,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,0,0,0,2,0,2,2,45,2025-05-18 17:00:00,L 0-2,0-0,0.00,0.0000,0.0,null-223,58.2,Forward,No,No,0.00,,Other,None,
Jacobo Ramón,Jacobo Ramón,,,,,,,,,,2b1aq7e51fjbukd3muxfthd78,2b1aq7e51fjbukd3muxfthd78,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1106,1106,131,279,1,89,8,Pass,2,2955,0,0,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0000,0.0,null-223,8.7,Forward,No,No,0.00,,Other,None,
D. Sow,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1107,1107,,279,,,,FreeKick,2,2955,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-05-18,Sevilla,Real Madrid,0,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,0,0,0,2,0,2,2,45,2025-05-18 17:00:00,L 0-2,0-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
Suso,Suso,Kike Salas,,A. Lunin,,,,,,9nwkxgbl8t933pzu60ye4xxxw,5c4ku1hmhy6l9dq8a5jp1qf9x,5c4ku1hmhy6l9dq8a5jp1qf9x,38bp85766w04a0nuulq5fiig9,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1111,1111,132,280,1,90,9,Pass,2,3008,3,3,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-05-18,Sevilla,Real Madrid,0,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,0,0,0,2,0,2,2,45,2025-05-18 17:00:00,L 0-2,0-0,0.00,0.1036,0.0,null-223,34.0,Forward,Yes,Yes,0.00,,Left foot,None,
Kike Salas,,,Kike Salas,A. Lunin,,,9nwkxgbl8t933pzu60ye4xxxw,5c4ku1hmhy6l9dq8a5jp1qf9x,,,,9nwkxgbl8t933pzu60ye4xxxw,38bp85766w04a0nuulq5fiig9,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1114,1114,132,280,3,90,9,Miss,2,3011,3,3,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-05-18,Sevilla,Real Madrid,0,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,0,0,0,2,0,2,2,45,2025-05-18 17:00:00,L 0-2,0-0,0.09,0.0000,10.6,null-223,0.0,Square,Yes,No,0.00,Free Kick Set Piece,Head,High,2
F. Valverde,F. Valverde,Jacobo Ramón,,,,,,,,2b1aq7e51fjbukd3muxfthd78,1i9wi65k2foqwudeqiyih87hl,1i9wi65k2foqwudeqiyih87hl,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1122,1122,134,283,1,91,10,Pass,2,3113,46,169,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0000,0.0,null-223,8.7,Square,Yes,No,0.00,,Other,None,
Jacobo Ramón,Jacobo Ramón,A. Tchouaméni,,,,,,,,aipyotc87m5bdvmvizd5n69k9,2b1aq7e51fjbukd3muxfthd78,2b1aq7e51fjbukd3muxfthd78,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1123,1123,134,283,2,91,10,Pass,2,3116,46,169,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0000,0.0,null-223,12.9,Square,Yes,No,0.00,,Other,None,
A. Tchouaméni,A. Tchouaméni,J. Bellingham,,,,,,,,e83ula4wockmc2xid7185kcq2,aipyotc87m5bdvmvizd5n69k9,aipyotc87m5bdvmvizd5n69k9,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1124,1124,134,283,3,91,10,Pass,2,3119,46,169,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0000,0.0,null-223,17.0,Square,Yes,No,0.00,,Other,None,
J. Bellingham,J. Bellingham,Fran García,,,,,,,,39c5g6782qlrtw55fsre7exnt,e83ula4wockmc2xid7185kcq2,e83ula4wockmc2xid7185kcq2,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1125,1125,134,283,4,91,10,Pass,2,3121,46,169,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0002,0.0,null-223,22.7,Forward,Yes,No,0.00,,Other,None,
Fran García,Fran García,J. Bellingham,,,,,,,,e83ula4wockmc2xid7185kcq2,39c5g6782qlrtw55fsre7exnt,39c5g6782qlrtw55fsre7exnt,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1126,1126,134,283,5,91,10,Pass,2,3124,46,169,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0001,0.0,null-223,11.7,Backward,Yes,No,0.00,,Other,None,
J. Bellingham,J. Bellingham,Jacobo Ramón,,,,,,,,2b1aq7e51fjbukd3muxfthd78,e83ula4wockmc2xid7185kcq2,e83ula4wockmc2xid7185kcq2,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1127,1127,134,283,6,91,10,Pass,2,3126,46,169,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0001,0.0,null-223,30.8,Square,Yes,No,0.00,,Other,None,
Jacobo Ramón,Jacobo Ramón,F. Valverde,,,,,,,,1i9wi65k2foqwudeqiyih87hl,2b1aq7e51fjbukd3muxfthd78,2b1aq7e51fjbukd3muxfthd78,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1128,1128,134,283,7,91,10,Pass,2,3130,46,169,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0002,0.0,null-223,17.3,Square,Yes,No,0.00,,Other,None,
F. Valverde,F. Valverde,A. Güler,,,,,,,,39gif4xfy8xddarasbsad56ok,1i9wi65k2foqwudeqiyih87hl,1i9wi65k2foqwudeqiyih87hl,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1129,1129,134,283,8,91,10,Pass,2,3134,46,169,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0003,0.0,null-223,13.2,Square,Yes,No,0.00,,Other,None,
A. Güler,A. Güler,Fran García,,,,,,,,39c5g6782qlrtw55fsre7exnt,39gif4xfy8xddarasbsad56ok,39gif4xfy8xddarasbsad56ok,,9k2lcpit2c3iaegde42bu3uac,9k2lcpit2c3iaegde42bu3uac,2445375,9k2lcpit2c3iaegde42bu3uac:1130,1130,134,283,9,91,10,Pass,2,3136,46,169,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2025-05-18,Sevilla,Real Madrid,0,0,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,0,0,0,2,2,0,2,45,2025-05-18 17:00:00,W 2-0,0-0,0.00,0.0010,0.0,null-223,31.1,Square,Yes,No,0.00,,Other,None,
