toucher,passer,receiver,shooter,goalie,assister,blocker,shooterId,assisterId,blockerId,receiverId,passerId,toucherId,goalieId,gameId,espnEventId,optaMatchId,eventGuid,gameEventIndex,sequenceId,phaseId,sequenceEventNum,possessionSeqNum,possessionNumInPeriod,playType,Period,gameClock,sequenceSeconds,possessionSeconds,eventTeamAbbrevName,teamId,teamImageId,teamFullName,Team,teamAbbrevName,teamShortName,newestTeamColor,optaTeamId,Date,homeTeam,awayTeam,homeCurrentScore,awayCurrentScore,teamAbbrevName,Team,teamId,teamImageId,opponent,opponentId,opponentTeamImageId,opponentCurrentScore,teamCurrentScore,homeFinalScore,awayFinalScore,teamFinalScore,opponentFinalScore,numberOfPeriods,periodLength,gameDate,Result,scoreAtTime,xG,xA,ShotDist,reportId,PsDist,PsDirection,PsCompleted,Chance,xGOT,ShotPlayStyle,BodyPart,Pressure,PlyrsBtwn
F. Valverde,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1093,1093,132,280,1,82,6,Interception,2,2816,4,14,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
F. Valverde,F. Valverde,Brahim Díaz,,,,,,,,3jln1gzc0859ymphvq83i0mp5,1i9wi65k2foqwudeqiyih87hl,1i9wi65k2foqwudeqiyih87hl,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1095,1095,132,281,3,82,6,Pass,2,2817,4,14,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,17.9,Forward,Yes,No,0.00,,Other,None,
Brahim Díaz,Brahim Díaz,Dani Ceballos,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,3jln1gzc0859ymphvq83i0mp5,3jln1gzc0859ymphvq83i0mp5,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1096,1096,132,281,4,82,6,Pass,2,2819,4,14,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,8.6,Backward,Yes,No,0.00,,Other,None,
Dani Ceballos,,,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1097,1097,132,281,5,82,6,TakeOn,2,2820,4,14,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,0.0,Square,No,No,0.00,,Other,None,
Dani Ceballos,,,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1098,1098,132,281,6,82,6,FreeKick,2,2820,4,14,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
Lucas Vázquez,Lucas Vázquez,A. Tchouaméni,,,,,,,,aipyotc87m5bdvmvizd5n69k9,bf2pf3hs8gcvub4ivlve12ymt,bf2pf3hs8gcvub4ivlve12ymt,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1101,1101,133,282,1,82,6,Pass,2,2828,2,14,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,10.7,Backward,Yes,No,0.00,,Other,None,
A. Tchouaméni,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1102,1102,133,282,2,82,6,BallTouch,2,2830,2,14,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
A. Sambi Lokonga,,,,,,,,,,,,375gnysvjk9bvq02ex1lkmynd,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1106,1106,134,283,2,83,7,BallTouch,2,2837,4,4,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,3,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,3,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-3,0.00,0.0000,0.0,null-223,0.0,Square,No,No,0.00,,Other,None,
T. Courtois,T. Courtois,A. Tchouaméni,,,,,,,,aipyotc87m5bdvmvizd5n69k9,6crmq7vzqts58wg196q48sc7p,6crmq7vzqts58wg196q48sc7p,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1111,1111,135,284,1,84,8,Pass,2,2850,11,52,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,17.7,Square,Yes,No,0.00,,Other,None,
A. Tchouaméni,A. Tchouaméni,F. Valverde,,,,,,,,1i9wi65k2foqwudeqiyih87hl,aipyotc87m5bdvmvizd5n69k9,aipyotc87m5bdvmvizd5n69k9,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1112,1112,135,284,2,84,8,Pass,2,2851,11,52,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,14.8,Forward,Yes,No,0.00,,Other,None,
F. Valverde,F. Valverde,Lucas Vázquez,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,1i9wi65k2foqwudeqiyih87hl,1i9wi65k2foqwudeqiyih87hl,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1113,1113,135,285,3,84,8,Pass,2,2855,11,52,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,5.8,Square,Yes,No,0.00,,Other,None,
Lucas Vázquez,Lucas Vázquez,Brahim Díaz,,,,,,,,3jln1gzc0859ymphvq83i0mp5,bf2pf3hs8gcvub4ivlve12ymt,bf2pf3hs8gcvub4ivlve12ymt,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1114,1114,135,285,4,84,8,Pass,2,2856,11,52,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,11.1,Forward,Yes,No,0.00,,Other,None,
Brahim Díaz,Brahim Díaz,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,3jln1gzc0859ymphvq83i0mp5,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1117,1117,135,285,5,84,8,Pass,2,2861,11,52,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,5.1,Square,No,No,0.00,,Other,None,
Juanlu Sánchez,,,,,,,,,,,,7j2h7bq14b9n6xephp8vchfu2,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1118,1118,,285,,,,BlockedPass,2,2861,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,3,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,3,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-3,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
Lucas Vázquez,Lucas Vázquez,F. Valverde,,,,,,,,1i9wi65k2foqwudeqiyih87hl,bf2pf3hs8gcvub4ivlve12ymt,bf2pf3hs8gcvub4ivlve12ymt,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1122,1122,136,286,1,84,8,Pass,2,2872,2,52,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,11.7,Square,Yes,No,0.00,,Other,None,
F. Valverde,F. Valverde,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,1i9wi65k2foqwudeqiyih87hl,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1123,1123,136,287,2,84,8,Pass,2,2874,2,52,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,39.8,Square,No,No,0.00,,Other,None,
L. Badé,L. Badé,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,rlgrvvibryod2g92hqc97ii2,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1124,1124,,287,,,,Pass,2,2877,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,3,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,3,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-3,0.00,0.0000,0.0,null-223,25.4,Square,No,No,0.00,,Other,None,
E. Camavinga,E. Camavinga,A. Rüdiger,,,,,,,,6fzbp94hf19ysotdassrqdc5x,en2c7z1raqmcwee78297pbnu2,en2c7z1raqmcwee78297pbnu2,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1128,1128,137,288,1,84,8,Pass,2,2884,18,52,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,27.4,Square,Yes,No,0.00,,Other,None,
A. Rüdiger,A. Rüdiger,A. Tchouaméni,,,,,,,,aipyotc87m5bdvmvizd5n69k9,6fzbp94hf19ysotdassrqdc5x,6fzbp94hf19ysotdassrqdc5x,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1129,1129,137,289,2,84,8,Pass,2,2888,18,52,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,27.0,Square,Yes,No,0.00,,Other,None,
A. Tchouaméni,A. Tchouaméni,Lucas Vázquez,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,aipyotc87m5bdvmvizd5n69k9,aipyotc87m5bdvmvizd5n69k9,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1130,1130,137,289,3,84,8,Pass,2,2891,18,52,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,13.9,Square,Yes,No,0.00,,Other,None,
Lucas Vázquez,Lucas Vázquez,T. Courtois,,,,,,,,6crmq7vzqts58wg196q48sc7p,bf2pf3hs8gcvub4ivlve12ymt,bf2pf3hs8gcvub4ivlve12ymt,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1131,1131,137,289,4,84,8,Pass,2,2893,18,52,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,30.7,Square,Yes,No,0.00,,Other,None,
T. Courtois,T. Courtois,A. Rüdiger,,,,,,,,6fzbp94hf19ysotdassrqdc5x,6crmq7vzqts58wg196q48sc7p,6crmq7vzqts58wg196q48sc7p,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1132,1132,137,289,5,84,8,Pass,2,2896,18,52,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,20.8,Square,Yes,No,0.00,,Other,None,
A. Rüdiger,A. Rüdiger,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,6fzbp94hf19ysotdassrqdc5x,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1133,1133,137,289,6,84,8,Pass,2,2902,18,52,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,52.6,Square,No,No,0.00,,Other,None,
Kike Salas,Kike Salas,,,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,9nwkxgbl8t933pzu60ye4xxxw,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1136,1136,,290,,,,Pass,2,2905,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,3,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,3,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-3,0.00,0.0000,0.0,null-223,2.9,Square,No,No,0.00,,Other,None,
Lucas Vázquez,,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1137,1137,,290,,,,BallTouch,2,2908,,,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
Brahim Díaz,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1138,1138,,290,,,,BallTouch,2,2909,,,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
Lucas Vázquez,,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1139,1139,,290,,,,Dispossessed,2,2909,,,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
A. Sambi Lokonga,,,,,,,,,,,,375gnysvjk9bvq02ex1lkmynd,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1142,1142,138,291,1,85,9,Tackle,2,2909,19,19,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,3,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,3,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-3,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
N. Gudelj,N. Gudelj,Kike Salas,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,6vvwhgic29fekmmj2cg62ytp1,6vvwhgic29fekmmj2cg62ytp1,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1144,1144,138,291,3,85,9,Pass,2,2910,19,19,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,3,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,3,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-3,0.00,0.0000,0.0,null-223,9.7,Square,Yes,No,0.00,,Other,None,
Kike Salas,Kike Salas,S. Idumbo,,,,,,,,370bp4zp3mxe27rtx3gwhcems,9nwkxgbl8t933pzu60ye4xxxw,9nwkxgbl8t933pzu60ye4xxxw,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1145,1145,138,291,4,85,9,Pass,2,2912,19,19,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,3,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,3,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-3,0.00,0.0000,0.0,null-223,11.9,Forward,Yes,No,0.00,,Other,None,
S. Idumbo,,,,,,,,,,,,370bp4zp3mxe27rtx3gwhcems,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1146,1146,138,292,5,85,9,TakeOn,2,2915,19,19,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,3,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,3,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-3,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
S. Idumbo,S. Idumbo,D. Lukébakio,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,370bp4zp3mxe27rtx3gwhcems,370bp4zp3mxe27rtx3gwhcems,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1148,1148,138,293,6,85,9,Pass,2,2918,19,19,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,3,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,3,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-3,0.00,0.0004,0.0,null-223,27.0,Square,Yes,No,0.00,,Other,None,
D. Lukébakio,D. Lukébakio,José Ángel Carmona,,,,,,,,6jq376l673aizjxxhhos2j52i,5cw4n6kdaa7imeyaiuo2pnq39,5cw4n6kdaa7imeyaiuo2pnq39,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1149,1149,138,294,7,85,9,Pass,2,2923,19,19,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,3,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,3,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-3,0.00,0.0004,0.0,null-223,17.2,Square,Yes,No,0.00,,Other,None,
José Ángel Carmona,José Ángel Carmona,Juanlu Sánchez,,,,,,,,7j2h7bq14b9n6xephp8vchfu2,6jq376l673aizjxxhhos2j52i,6jq376l673aizjxxhhos2j52i,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1150,1150,138,294,8,85,9,Pass,2,2926,19,19,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,3,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,3,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-3,0.00,0.0010,0.0,null-223,13.0,Square,Yes,No,0.00,,Other,None,
Juanlu Sánchez,,,,,,,,,,,,7j2h7bq14b9n6xephp8vchfu2,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1151,1151,138,294,9,85,9,Dispossessed,2,2928,19,19,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,3,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,3,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-3,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
F. Valverde,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1152,1152,,294,,,,Tackle,2,2928,,,RMA,,,Real Madrid,Real Madrid,RMA,Real Madrid,#0066FF,186,2024-12-22,Real Madrid,Sevilla,3,1,RMA,RMA,3kq9cckrnlogidldtdie2fkbl,186,SEV,10eyb18v5puw4ez03ocaug09m,179,1,3,4,2,4,2,2,45,2024-12-22 15:15:00,W 4-2,3-1,0.00,0.0000,0.0,null-223,0.0,Square,No,No,0.00,,Other,None,
Juanlu Sánchez,,,,,,,,,,,,7j2h7bq14b9n6xephp8vchfu2,,7dthscik4ewme768879kdhiqc,7dthscik4ewme768879kdhiqc,2445183,7dthscik4ewme768879kdhiqc:1153,1153,,294,,,,BallTouch,2,2928,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2024-12-22,Real Madrid,Sevilla,3,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,RMA,3kq9cckrnlogidldtdie2fkbl,186,3,1,4,2,2,4,2,45,2024-12-22 15:15:00,L 2-4,1-3,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
